,H6G84_RS01130,H6G84_RS04855,H6G84_RS00870,H6G84_RS08385,H6G84_RS09745,H6G84_RS01795,H6G84_RS12485,H6G84_RS02065,H6G84_RS06260,H6G84_RS06060,H6G84_RS13065,H6G84_RS11535,H6G84_RS03740,H6G84_RS07270,H6G84_RS04910,H6G84_RS10905,H6G84_RS04445,H6G84_RS08505,H6G84_RS11790,H6G84_RS11970,H6G84_RS03125,H6G84_RS05250,H6G84_RS02260,H6G84_RS03380,H6G84_RS03180,H6G84_RS08955,H6G84_RS00080,H6G84_RS01690,H6G84_RS07370,H6G84_RS07065,H6G84_RS10965,H6G84_RS12810,H6G84_RS12160,H6G84_RS03615,H6G84_RS03495,H6G84_RS04575,H6G84_RS10470,H6G84_RS09475,H6G84_RS02855,H6G84_RS09500,H6G84_RS07175,H6G84_RS07330,H6G84_RS08430,H6G84_RS07345,H6G84_RS13685,H6G84_RS10475,H6G84_RS12900,H6G84_RS11420,H6G84_RS09950,H6G84_RS13525,H6G84_RS05955,H6G84_RS04225,H6G84_RS02085,H6G84_RS12940,H6G84_RS02775,H6G84_RS13710,H6G84_RS09975,H6G84_RS12045,H6G84_RS05285,H6G84_RS09205,H6G84_RS08960,H6G84_RS09485,H6G84_RS03075,H6G84_RS12065,H6G84_RS10085,H6G84_RS04325,H6G84_RS13220,H6G84_RS12550,H6G84_RS06495,H6G84_RS08425,H6G84_RS04755,H6G84_RS07975,H6G84_RS10220,H6G84_RS03585,H6G84_RS02710,H6G84_RS02820,H6G84_RS03685,H6G84_RS01595,H6G84_RS12265,H6G84_RS08775,H6G84_RS09275,H6G84_RS03910,H6G84_RS08910,H6G84_RS03915,H6G84_RS12060,H6G84_RS03905,H6G84_RS12285,H6G84_RS04530,H6G84_RS04985,H6G84_RS07765,H6G84_RS00595,H6G84_RS01315,H6G84_RS04785,H6G84_RS11990,H6G84_RS01735,H6G84_RS04070,H6G84_RS10325,H6G84_RS00810,H6G84_RS11685,H6G84_RS00730,H6G84_RS13475,H6G84_RS05725,H6G84_RS12560,H6G84_RS07435,H6G84_RS09715,H6G84_RS09525,H6G84_RS04830,H6G84_RS02765,H6G84_RS08200,H6G84_RS05795,H6G84_RS08205,H6G84_RS12315,H6G84_RS08765,H6G84_RS09960,H6G84_RS00560,H6G84_RS03360,H6G84_RS08885,H6G84_RS04260,H6G84_RS13040,H6G84_RS12975,H6G84_RS06380,H6G84_RS04295,H6G84_RS08525,H6G84_RS02205,H6G84_RS11960,H6G84_RS06285,H6G84_RS12820,H6G84_RS09935,H6G84_RS02020,H6G84_RS04505,H6G84_RS13470,H6G84_RS00820,H6G84_RS13300,H6G84_RS11200,H6G84_RS05575,H6G84_RS12735,H6G84_RS02950,H6G84_RS02410,H6G84_RS10655,H6G84_RS04975,H6G84_RS08225,H6G84_RS06980,H6G84_RS13700,H6G84_RS07445,H6G84_RS04365,H6G84_RS10335,H6G84_RS05805,H6G84_RS05460,H6G84_RS01645,H6G84_RS11285,H6G84_RS03975,H6G84_RS07055,H6G84_RS01390,H6G84_RS08975,H6G84_RS06645,H6G84_RS06185,H6G84_RS12555,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,P_aas,P_tesA,P_rpaA,P_kaiBC,P_rpaA_D53E,P_OX_plasmid,P_Subjective_dawn,P_Subjective_dusk,P_N (mg/L),P_np_kaiBC,P_p0050_kaiBC,P_rel,P_relA,P_relA_E335Q,P_Light(umol_photons_m-2_s-1),P_sigF,P_rpoD2,P_rpoD6,P_rpoD5,P_pAM2991-xylEAB,P_pAM2991-galP,P_pilB::Tn5,P_BG-11,P_CM,P_Biofilm
0,-0.63425964,0.21719746,-0.432024,-0.43733308,-0.5742649,0.5478195,-0.5092696,0.11164833,0.44826263,-0.44616294,-0.76640636,1.4469104,2.5769193,0.46393177,-0.5380603,0.23022677,-0.3717168,-0.0941876,-0.47446322,0.3513728,-0.45035326,-0.12407556,0.4121055,-0.33743557,0.43927333,-0.5316019,-0.49867725,-0.39918122,-0.49828172,-0.3429652,-0.8034698,-0.39455777,-0.23987934,-0.51025224,0.33809376,0.27857125,-0.3273393,0.39128456,0.26629668,-0.33476338,-0.40598232,-0.32235992,-1.0496591,0.6370005,-0.585279,0.3619693,0.6732961,0.42405754,0.5527053,-0.58673304,-0.4420564,0.47446996,-0.3533395,-0.7665417,-0.5259943,-0.59803987,0.2561098,-0.24026456,-0.2849433,0.46097043,-0.45067352,0.37236378,0.23067342,-0.6015402,-0.22988686,0.7167292,1.4448167,-0.24873483,-0.41493127,-0.32332504,-0.35957736,-0.6574606,-0.88940233,-0.49201235,-0.24825655,-0.46475425,-0.5867099,-0.56779814,-0.58772314,-0.31231606,-0.42061323,-0.08936148,0.62909484,0.15359159,-0.5105546,0.43818948,-0.4027205,-0.6527157,-0.5572877,0.29510307,-0.7587501,-0.4016778,0.21388501,-0.4338601,-0.3905182,0.9417937,-0.49050415,-0.40684283,-0.53116024,-0.07794751,-0.5439493,-0.38403067,0.250391,-0.8245512,0.34722412,-0.17537521,-0.33950362,-0.4554795,-0.4802981,0.4441034,-0.47607446,-0.65195215,0.51635665,-0.41043758,-0.36984116,-0.90500796,-0.5634435,0.36148655,-0.4334127,0.30622634,-0.20418131,-0.1658758,-0.20407043,-0.21473531,-0.84461457,0.41470802,-0.3940318,-0.6074122,-0.41209114,-0.20451675,-0.34557876,-1.046786,-0.64858854,0.40898907,-0.46053693,0.015799003,-0.5879501,0.26332578,-0.36541796,1.4519506,-0.47434205,-0.33922064,-0.52400976,-0.28734878,-0.57438016,-0.49926692,0.49272722,-0.8856379,0.24413459,-0.35769427,-0.30476797,0.7220139,-0.16445081,0.21335538,0.056362893,0.30398697,0.25107569,2.109867e-06,-0.7142054,2.2128813,0.0021709148,1.6105666,5.875044,0.60492766,3.2506905,-5.292833,-0.5246427,3.3578725,0.18331139,9.3678715e-08,-5.7447664e-07,1.492264,-4.783982,-1.114326,1.7113473,2.4136329,-1.8030689,2.5598104,-0.67273223,3.8494113e-06,17.152018,-0.1842386,4.2142816,2.6364617,-0.70038664,-1.6683844e-06,0.31262445,1.5637803,-0.22462533,-0.12026486,-6.9217014,1.1285461,-0.32452804,6.6693254,-0.024469206,-0.18598802,-5.152677e-06,6.891162,0.38037822,-0.054460745,-1.6480643,7.8044953,0.36674908,-0.44247407,3.8853018,6.0708604,1.9294693,10.342825,1.2508563,-1.91081,-0.7759396,-1.8878036,1.0463613,6.9492555,3.1246338,4.511922,1.2765014,0.0,0.48231047,0.99743265,0.0,0.0,1.0233984,0.0,0.10328494,1.0980538,0.0,1.3272018,0.0,0.0,104.98657,2.4394143,0.623013,0.6270975,1.1861604,0.0,0.0,0.0,0.77166706,0.0,0.0
1,-0.63425964,0.21708849,-0.4320239,-0.4372431,-0.57701766,0.54712045,-0.5092696,-0.2466348,0.44826263,-0.44616294,-0.76629746,1.4469104,2.5769193,0.4571118,-0.5380603,-0.5270114,-0.46638274,-0.019071383,-0.47446358,0.3510515,-0.45035326,-0.06184744,0.4121055,-0.33743557,0.43927342,0.4809683,-0.49867725,-0.6227218,-0.49828172,-0.3429652,-0.8034698,-0.3946196,-0.23987934,-0.51025224,0.33809468,-0.666305,0.1933429,0.39128447,0.2663699,-0.33476338,-0.40598232,0.22085768,-1.0496591,0.2507811,-0.585279,0.3619693,0.6732961,0.81005967,0.5527053,-0.58673316,-0.44205633,0.47180653,-0.3533395,-0.7665421,-0.5259943,-0.59803987,0.2561098,-0.24026014,-0.2847417,0.46097043,-0.45063287,0.53483105,0.2306734,-0.6015402,-0.22988686,0.7167314,1.4448167,0.6709543,-0.41493127,-0.32291463,-0.359366,-0.42662972,-0.8893988,-0.49201235,-0.24825655,-0.46475425,-0.5867109,-0.56779814,-0.58772314,-0.3089954,-0.42061323,-0.06830045,0.62909484,0.15358864,-0.5105546,-0.15550302,-0.40272242,-0.6527157,-0.5576767,0.29510307,-0.7587501,-0.40167743,0.21390231,-0.43386048,-0.10481822,0.9417937,0.33664745,-0.32363516,-0.53116024,0.111367226,-0.54395056,0.12397982,0.250391,-0.13031282,0.34722418,-0.19369915,-0.08033066,-0.45547944,-0.4802981,-0.09452292,-0.47606462,0.6262131,0.48950282,-0.41043758,-0.3698181,-0.90500796,-0.5634435,0.36148655,-0.4334127,0.30622634,-0.20338954,-0.71143156,0.48754475,-0.21466048,-0.8574146,-0.22392619,-0.39400232,-0.60741174,-0.4120912,0.19425485,-0.34624118,-1.046786,-0.5716896,0.40898907,-0.3851162,0.26829842,-0.58795035,0.2619721,-0.36461025,1.4519506,-0.47434205,-0.33894727,-0.52400976,-0.28734878,-0.04211281,-0.494343,-0.18656024,-0.8856379,0.24240318,-0.35769427,-0.30476797,0.7220082,-0.16445082,-0.082363605,0.25448653,0.30398697,0.25107583,1.5170303e-06,-0.38830003,1.2412987,0.39354515,-2.406864,3.30757,2.1901624,1.4114761,0.10790807,-3.743796,2.9589698,5.709822,6.9340444e-08,-5.2826636e-07,-1.4256004,5.0306726,0.053869687,0.7073114,0.6318738,1.2697673,3.306439,-3.8843942,4.1968033e-06,16.804714,3.0846815,4.138953,0.3464668,-0.33059385,-1.6263456e-06,-0.28750673,1.1104584,-1.1934786,-4.6765757,-6.90866,-0.14446455,0.5686065,4.127929,-5.7443404,-1.4111168,-4.9860882e-06,7.058933,3.4587698,0.06234284,2.7939777,-4.0407553,-9.249909,0.051398028,-4.676224,1.5934553,2.7464523,-5.2046833,-2.5388963,0.25023475,5.8743863,3.4233613,1.1795957,2.5717008,-8.400865,10.005419,1.2765014,0.0,0.48231047,0.99743265,0.0,0.0,0.0,2.2169828,0.10328494,1.0980538,0.0,1.3272018,0.0,2.397749,104.98657,2.4394143,0.623013,0.6270975,1.1861604,0.0,0.0,0.0,0.77166706,0.0,0.0
2,-0.63425964,0.21731976,-0.4320238,-0.4373325,0.50630987,0.54801315,-0.5092696,0.35636196,0.44826263,-0.4461627,-0.76642084,1.4469104,2.5769193,0.4641904,-0.5380603,0.46644416,0.4290192,0.5508337,-0.47446316,0.35152417,-0.45035326,0.21345058,0.4121055,-0.33743557,0.43927336,-0.57123804,-0.49867725,0.25868034,-0.49828172,-0.3429652,-0.8034698,-0.39454222,-0.23987935,-0.51025224,0.3380949,0.66741765,0.36967358,0.39128458,0.26629663,-0.3347632,-0.40598232,0.10555495,-1.0496591,0.6706289,-0.585279,0.3619693,0.6732961,0.7555413,0.5527053,-0.586733,-0.44205603,0.47476342,-0.3533395,-0.7665376,-0.5259943,-0.59803987,0.2561098,-0.24022533,-0.28494337,0.46097043,-0.45068336,0.4575051,0.2306734,-0.60154015,-0.22988686,0.7151619,1.4448167,-0.6739271,-0.41493127,-0.32562286,-0.35958803,-0.65763336,-0.8894021,-0.49201232,-0.24825655,-0.46475425,-0.5867096,-0.56779814,-0.58772314,-0.28287286,-0.42061323,0.027015014,0.62909484,0.1536546,-0.5105546,0.4714439,-0.4026913,-0.6527157,-0.5556399,0.29510307,-0.7587501,-0.40167785,0.21387339,-0.43385926,-0.5079503,0.9417937,-0.58787435,0.46800986,-0.53116024,-0.10630246,-0.5356501,0.21606912,0.250391,-0.56744283,0.3472241,0.15452167,-0.314047,-0.45547947,-0.4802981,0.48595846,-0.47574362,-0.7178315,0.519976,-0.41043758,-0.36983126,-0.90500796,-0.56343997,0.36148655,-0.4334127,0.30622637,-0.20414647,0.7129835,0.44941783,-0.21476328,0.17719978,0.4327026,-0.3914127,-0.60741234,-0.4120912,-0.21531716,-0.27247205,-1.046786,0.20381552,0.40898907,-0.45828637,0.3634151,-0.58795005,0.26473933,-0.33935478,1.4519506,-0.47434205,-0.3387836,-0.52400976,-0.28734878,-0.5765689,-0.4992687,0.5461068,-0.8856379,0.24443749,-0.35769427,-0.30476797,0.7220185,-0.16445069,0.27705425,0.20871797,0.30398697,0.25107569,2.0522236e-06,-1.7033787,-23.98655,-5.0328608,-2.677918,0.63507414,0.48452306,7.37065,-0.4880927,5.65175,-5.9082513,-3.8886924,1.5288902e-07,-4.491288e-07,1.6387203,10.332379,-2.8311062,0.23202138,2.5503445,1.3721647,-5.7546144,0.2944519,3.7176271e-06,22.764914,-1.1819801,2.042647,0.90843123,-3.3457782,-1.3595181e-06,0.254451,2.343628,10.994343,-11.565213,-6.9216337,0.6896976,2.1333961,8.94647,9.648727,-11.033491,-3.55325e-06,-4.8025346,4.7231126,-0.045656353,-5.6623387,12.810469,0.23982939,0.41315392,-14.530983,-1.6515021,-5.9457607,12.027721,2.4114714,-7.682118,8.001573,-5.3190184,6.211144,0.48670503,14.924644,-18.25767,1.2765014,0.0,0.0,0.0,3.105062,2.666273,1.0233984,0.0,0.10328494,1.0980538,0.0,1.3272018,0.0,0.0,104.98657,2.4394143,0.0,0.6270975,1.1861604,0.0,0.0,0.0,0.77166706,0.0,0.0
3,-0.63425964,0.21719746,-0.432024,-0.43733308,-0.5742649,0.5478195,-0.5092696,0.11164833,0.44826263,-0.44616294,-0.76640636,1.4469104,2.5769193,0.46393177,-0.5380603,0.23022677,-0.3717168,-0.0941876,-0.47446322,0.3513728,-0.45035326,-0.12407556,0.4121055,-0.33743557,0.43927333,-0.5316019,-0.49867725,-0.39918122,-0.49828172,-0.3429652,-0.8034698,-0.39455777,-0.23987934,-0.51025224,0.33809376,0.27857125,-0.3273393,0.39128456,0.26629668,-0.33476338,-0.40598232,-0.32235992,-1.0496591,0.6370005,-0.585279,0.3619693,0.6732961,0.42405754,0.5527053,-0.58673304,-0.4420564,0.47446996,-0.3533395,-0.7665417,-0.5259943,-0.59803987,0.2561098,-0.24026456,-0.2849433,0.46097043,-0.45067352,0.37236378,0.23067342,-0.6015402,-0.22988686,0.7167292,1.4448167,-0.24873483,-0.41493127,-0.32332504,-0.35957736,-0.6574606,-0.88940233,-0.49201235,-0.24825655,-0.46475425,-0.5867099,-0.56779814,-0.58772314,-0.31231606,-0.42061323,-0.08936148,0.62909484,0.15359159,-0.5105546,0.43818948,-0.4027205,-0.6527157,-0.5572877,0.29510307,-0.7587501,-0.4016778,0.21388501,-0.4338601,-0.3905182,0.9417937,-0.49050415,-0.40684283,-0.53116024,-0.07794751,-0.5439493,-0.38403067,0.250391,-0.8245512,0.34722412,-0.17537521,-0.33950362,-0.4554795,-0.4802981,0.4441034,-0.47607446,-0.65195215,0.51635665,-0.41043758,-0.36984116,-0.90500796,-0.5634435,0.36148655,-0.4334127,0.30622634,-0.20418131,-0.1658758,-0.20407043,-0.21473531,-0.84461457,0.41470802,-0.3940318,-0.6074122,-0.41209114,-0.20451675,-0.34557876,-1.046786,-0.64858854,0.40898907,-0.46053693,0.015799003,-0.5879501,0.26332578,-0.36541796,1.4519506,-0.47434205,-0.33922064,-0.52400976,-0.28734878,-0.57438016,-0.49926692,0.49272722,-0.8856379,0.24413459,-0.35769427,-0.30476797,0.7220139,-0.16445081,0.21335538,0.056362893,0.30398697,0.25107569,2.109867e-06,-0.7142054,2.2128813,0.0021709148,1.6105666,5.875044,0.60492766,3.2506905,-5.292833,-0.5246427,3.3578725,0.18331139,9.3678715e-08,-5.7447664e-07,1.492264,-4.783982,-1.114326,1.7113473,2.4136329,-1.8030689,2.5598104,-0.67273223,3.8494113e-06,17.152018,-0.1842386,4.2142816,2.6364617,-0.70038664,-1.6683844e-06,0.31262445,1.5637803,-0.22462533,-0.12026486,-6.9217014,1.1285461,-0.32452804,6.6693254,-0.024469206,-0.18598802,-5.152677e-06,6.891162,0.38037822,-0.054460745,-1.6480643,7.8044953,0.36674908,-0.44247407,3.8853018,6.0708604,1.9294693,10.342825,1.2508563,-1.91081,-0.7759396,-1.8878036,1.0463613,6.9492555,3.1246338,4.511922,1.2765014,0.0,0.48231047,0.99743265,0.0,0.0,1.0233984,0.0,0.10328494,1.0980538,0.0,1.3272018,0.0,0.0,104.98657,2.4394143,0.623013,0.6270975,1.1861604,0.0,0.0,0.0,0.77166706,0.0,0.0
4,-0.63425964,0.21690843,-0.43202403,-0.43739718,-0.57701105,0.5470517,-0.5092696,0.19697185,0.44826254,-0.44616294,-0.7664211,1.4469104,2.5769193,0.46401027,-0.5380603,-0.50757486,-0.48422143,-0.36392647,-0.47446388,0.35094923,-0.45035326,-0.16293012,0.4121055,-0.33743557,0.4392734,-0.46591422,-0.49867725,-0.6235269,-0.49828172,-0.3429652,-0.8034698,-0.3947454,-0.23987935,-0.51025224,0.33809307,-0.618928,-0.39505947,0.39128444,0.2661034,-0.33476332,-0.40598232,-0.19452098,-1.0496591,-0.13392858,-0.585279,0.3619693,0.6732961,-0.80541855,0.5527053,-0.58673316,-0.44205725,0.47323984,-0.3533395,-0.7665421,-0.5259943,-0.59803987,0.2561098,-0.24023561,-0.2847859,0.46097043,-0.45067906,0.52924144,0.2306734,-0.6015402,-0.22988686,0.7167313,1.4448167,0.6833333,-0.4149313,-0.3330993,-0.35953134,-0.657918,-0.8894025,-0.49201238,-0.24825655,-0.46475425,-0.5867107,-0.56779814,-0.58772314,-0.31244656,-0.42061323,-0.13508555,0.62909484,0.15358865,-0.5105546,-0.34674513,-0.40272304,-0.6527157,-0.5574751,0.29510307,-0.7587501,-0.4016778,0.21389028,-0.43386015,-0.50864685,0.9417937,0.18929954,-0.48442647,-0.53116024,0.07259126,-0.54395056,-0.42779505,0.250391,-0.83648074,0.34722418,-0.22618285,-0.35526899,-0.45547947,-0.4802981,-0.42685848,-0.4761714,-0.62285787,0.51144546,-0.41043758,-0.36983824,-0.90500796,-0.5634432,0.36148655,-0.4334127,0.30622634,-0.20347509,-0.7113415,-0.45840803,-0.21474595,-0.85570085,0.43890595,-0.39403635,-0.60741216,-0.41209117,-0.23787068,-0.34722653,-1.046786,-0.9756092,0.40898907,-0.46201456,0.3439363,-0.58795035,0.2606274,-0.36655957,1.4519506,-0.47434205,-0.33936805,-0.52400976,-0.28734878,-0.5669124,-0.49921638,-0.41330314,-0.8856379,0.24267577,-0.35769427,-0.30476797,0.7220137,-0.16445084,-0.32843584,-0.23920377,0.30398697,0.25107583,1.6273195e-06,-1.5548259,12.149197,3.5348172,2.6091802,4.378739,4.6139183,3.8137555,2.3863392,-2.9487493,5.6423793,6.0957375,9.224644e-08,-6.079832e-07,1.3444748,4.2419143,-0.36355612,1.4142756,-1.2186223,-1.7460457,-0.11067889,-4.795058,4.4579033e-06,15.755972,4.599957,-5.882963,-2.438593,-1.1827847,-1.8768765e-06,0.20935875,0.47633955,1.4218225,2.210581,-6.922153,1.6107893,0.80752945,4.27857,9.546689,2.3001013,-4.891188e-06,8.047558,1.8970367,-0.03553629,-2.0775461,18.456953,3.513548,7.7732835,-0.519834,12.380687,1.6005627,10.57612,0.33036295,-1.7573268,-5.3033566,-1.4965999,2.663863,5.706674,-1.9784607,18.170765,1.2765014,0.0,0.48231047,0.99743265,0.0,0.0,0.0,2.2169828,0.10328494,0.0,3.0668082,1.3272018,0.0,0.0,104.98657,2.4394143,0.623013,0.6270975,1.1861604,0.0,0.0,0.0,0.77166706,0.0,0.0
5,-0.63425964,0.21708694,-0.432024,-0.4373655,-0.577016,0.54748887,-0.5092696,0.18962684,0.4482624,-0.44616294,-0.766395,1.4469104,2.5769193,0.46100953,-0.5380603,-0.5256755,-0.4615066,-0.3036461,-0.47446358,0.3511418,-0.45035326,-0.1639591,0.4121055,-0.33743557,0.43927342,-0.5014561,-0.49867725,-0.62629306,-0.49828172,-0.3429652,-0.8034698,-0.39464536,-0.23987919,-0.51025224,0.33809415,-0.6630812,-0.29268542,0.3912844,0.26629835,-0.33476332,-0.40598232,-0.2586068,-1.0496591,-0.60475135,-0.585279,0.3619693,0.6732961,0.7683511,0.5527053,-0.58673316,-0.44205618,0.4713003,-0.3533395,-0.766542,-0.5259943,-0.59803987,0.2561098,-0.24023508,-0.28476673,0.46097043,-0.45066085,0.5330491,0.23067339,-0.60154015,-0.22988686,0.7167313,1.4448167,0.6569728,-0.4149313,-0.32290208,-0.35949436,-0.6469434,-0.8894024,-0.49201232,-0.24825655,-0.46475425,-0.58671075,-0.56779814,-0.58772314,-0.30926436,-0.42061323,-0.09329917,0.62909484,0.15358864,-0.5105546,0.29639778,-0.40272182,-0.6527157,-0.55793417,0.29510307,-0.7587501,-0.40167782,0.21390326,-0.43386015,-0.38431385,0.9417937,0.45354676,-0.43131834,-0.53116024,0.11302393,-0.54395056,-0.32061255,0.250391,-0.64095724,0.34722418,-0.19450955,-0.33667606,-0.4554795,-0.4802981,0.14570262,-0.47606155,0.6742054,0.49216184,-0.41043758,-0.36981797,-0.90500796,-0.5634435,0.36148655,-0.4334127,0.30622634,-0.20318559,-0.7117279,-0.026156563,-0.21467146,-0.8574141,-0.3012335,-0.3940333,-0.607412,-0.41209117,0.12222002,-0.34621233,-1.046786,-0.9385972,0.40898907,-0.4555493,0.2904355,-0.58795035,0.2619727,-0.3654607,1.4519506,-0.47434205,-0.33922395,-0.52400976,-0.28734878,-0.481204,-0.49859056,0.06244435,-0.8856379,0.24272068,-0.35769427,-0.30476797,0.72201395,-0.16445091,0.06391434,0.09575696,0.30398697,0.2510758,1.6286673e-06,0.051843356,14.708551,-5.9595795,-1.2484069,4.8486753,-0.16620395,6.479736,-1.5459065,2.7979646,-3.0126643,9.023824,5.6366456e-08,-5.63991e-07,1.3658181,3.309589,0.21788372,-1.1383246,1.3862842,2.3588254,-0.9208575,-7.9184923,4.228515e-06,17.97996,3.714069,0.08841116,1.0250552,-0.22569226,-1.678001e-06,-0.23356915,-0.36268374,1.2122055,1.9048977,-6.9183817,-1.1532347,2.242253,8.763921,3.8065405,4.900069,-5.0762133e-06,12.691801,2.275685,0.051773153,2.3623347,-8.330947,-10.957025,2.5641892,1.0452205,12.355696,2.0257316,-0.39386424,-2.5235562,2.4291663,-0.23020582,2.2742903,-1.0573608,-4.661744,1.4729581,13.68497,1.2765014,0.0,0.48231047,0.99743265,0.0,0.0,0.0,2.2169828,0.10328494,1.0980538,0.0,0.0,0.0,0.0,104.98657,2.4394143,0.623013,0.6270975,1.1861604,0.0,0.0,0.0,0.77166706,0.0,0.0
6,-0.63425964,0.21708733,-0.43202388,-0.43723285,-0.57701844,0.547047,-0.5092696,-0.17485857,0.4482624,-0.44616294,-0.76629066,1.4469104,2.5769193,0.45543814,-0.5380603,-0.52697,-0.47006267,-0.44710517,-0.47446358,0.3510552,-0.45035326,-0.05799262,0.4121055,-0.33743557,0.43927342,-0.22192794,-0.49867725,-0.6289218,-0.49828172,-0.3429652,-0.8034698,-0.39461794,-0.23987918,-0.51025224,0.3380947,-0.6657963,0.22149165,0.39128438,0.26637143,-0.33476332,-0.40598232,-0.068895645,-1.0496591,-0.3984335,-0.585279,0.3619693,0.6732961,0.8095107,0.5527053,-0.58673316,-0.44205618,0.47133553,-0.3533395,-0.7665421,-0.5259943,-0.59803987,0.2561098,-0.24025883,-0.28472126,0.46097043,-0.4506312,0.5194469,0.2306734,-0.6015402,-0.22988686,0.7167314,1.4448167,0.6686554,-0.41493127,-0.32264537,-0.3593636,-0.13069095,-0.88939846,-0.49201232,-0.24825655,-0.46475425,-0.58671093,-0.56779814,-0.58772314,-0.3089618,-0.42061323,-0.06181843,0.62909484,0.15358864,-0.5105546,0.36249486,-0.40272263,-0.6527157,-0.5578477,0.29510307,-0.7587501,-0.4016774,0.21390326,-0.43386048,-0.08256505,0.9417937,0.55337644,-0.39839944,-0.53116024,0.11208862,-0.54395056,0.18270299,0.250391,-0.032558236,0.34722418,-0.19354399,-0.046091814,-0.45547944,-0.4802981,-0.2969454,-0.4760568,0.6693457,0.4874063,-0.41043758,-0.36981797,-0.90500796,-0.5634435,0.36148655,-0.4334127,0.30622634,-0.20316814,-0.71233845,0.45780194,-0.21465953,-0.8574151,-0.41072136,-0.39400038,-0.60741174,-0.41209117,0.19512065,-0.34620976,-1.046786,-0.8505556,0.40898907,-0.37316078,0.2700672,-0.58795035,0.2619728,-0.3647507,1.4519506,-0.47434205,-0.3388201,-0.52400976,-0.28734878,-0.028906444,-0.49068967,0.17967877,-0.8856379,0.2424028,-0.35769427,-0.30476797,0.7220082,-0.16445087,-0.08959205,0.26000765,0.30398697,0.25107583,1.4850551e-06,0.085237846,13.573429,-2.5202255,-2.1695645,4.3557677,-4.703332,3.1290233,-1.077687,1.5234013,-3.1198611,5.980814,5.196501e-08,-5.521421e-07,1.3561255,0.28888056,0.60624427,-0.71263576,1.2436754,2.2845802,-0.7207711,-7.2156916,3.9835704e-06,16.652714,0.07375223,-0.09941671,-1.3036684,0.47029376,-1.6236345e-06,-0.34281418,-0.6529333,-1.3165317,3.4081707,-6.9041038,-1.6012901,1.9624864,9.453792,1.0239596,5.122394,-5.228949e-06,11.415779,1.3276303,0.065422826,0.7239111,-12.5543995,-11.858464,1.4645836,2.6933794,8.161897,1.8548273,-2.371102,-2.8257384,2.5729601,-1.4180832,0.83591896,-2.7436752,-7.723168,-3.5441232,7.435262,1.2765014,0.0,0.48231047,0.99743265,0.0,0.0,0.0,2.2169828,0.10328494,1.0980538,0.0,0.0,0.0,2.397749,104.98657,2.4394143,0.623013,0.6270975,1.1861604,0.0,0.0,0.0,0.77166706,0.0,0.0
