0,0
H6G84_RS01130,2.5477407
H6G84_RS04855,1.9087586
H6G84_RS00870,1.9708986
H6G84_RS08385,1.7135859
H6G84_RS09745,2.0179384
H6G84_RS01795,1.7102253
H6G84_RS12485,1.7696011
H6G84_RS02065,2.87389
H6G84_RS06260,2.0336096
H6G84_RS06060,1.6832322
H6G84_RS13065,1.3264807
H6G84_RS11535,0.88771427
H6G84_RS03740,0.7217784
H6G84_RS07270,2.4548006
H6G84_RS04910,3.2019434
H6G84_RS10905,1.8183511
H6G84_RS04445,1.8338397
H6G84_RS08505,1.6405834
H6G84_RS11790,1.8680376
H6G84_RS11970,3.1247575
H6G84_RS03125,1.9014273
H6G84_RS05250,2.2457693
H6G84_RS02260,2.0165868
H6G84_RS03380,3.873025
H6G84_RS03180,3.1100814
H6G84_RS08955,1.7335205
H6G84_RS00080,2.737635
H6G84_RS01690,2.8264883
H6G84_RS07370,1.7817427
H6G84_RS07065,2.714053
H6G84_RS10965,1.016107
H6G84_RS12810,2.0571878
H6G84_RS12160,2.368773
H6G84_RS03615,2.1842945
H6G84_RS03495,4.405082
H6G84_RS04575,1.9626951
H6G84_RS10470,2.959657
H6G84_RS09475,1.9690384
H6G84_RS02855,1.0850712
H6G84_RS09500,1.903547
H6G84_RS07175,2.2040236
H6G84_RS07330,1.9748359
H6G84_RS08430,1.4723369
H6G84_RS07345,2.28102
H6G84_RS13685,1.697241
H6G84_RS10475,3.6030638
H6G84_RS12900,2.2271826
H6G84_RS11420,1.7273633
H6G84_RS09950,1.596277
H6G84_RS13525,1.6527022
H6G84_RS05955,2.8507316
H6G84_RS04225,1.8569285
H6G84_RS02085,2.221446
H6G84_RS12940,1.8310684
H6G84_RS02775,2.9106646
H6G84_RS13710,2.1389906
H6G84_RS09975,4.9281387
H6G84_RS12045,2.2050362
H6G84_RS05285,2.1805706
H6G84_RS09205,2.4820223
H6G84_RS08960,1.9669278
H6G84_RS09485,1.660986
H6G84_RS03075,4.461549
H6G84_RS12065,1.6747491
H6G84_RS10085,1.7918832
H6G84_RS04325,2.0216012
H6G84_RS13220,0.89392745
H6G84_RS12550,1.7457483
H6G84_RS06495,3.7323442
H6G84_RS08425,2.4425297
H6G84_RS04755,2.2802172
H6G84_RS07975,2.3926573
H6G84_RS10220,1.0021871
H6G84_RS03585,1.7497501
H6G84_RS02710,2.9608579
H6G84_RS02820,2.1300712
H6G84_RS03685,2.3773725
H6G84_RS01595,1.5125101
H6G84_RS12265,1.3786988
H6G84_RS08775,2.6613426
H6G84_RS09275,1.9219869
H6G84_RS03910,3.0184639
H6G84_RS08910,1.7360258
H6G84_RS03915,2.0381846
H6G84_RS12060,1.6591443
H6G84_RS03905,1.9996835
H6G84_RS12285,2.055454
H6G84_RS04530,2.1999629
H6G84_RS04985,2.5012133
H6G84_RS07765,1.8384203
H6G84_RS00595,1.8382046
H6G84_RS01315,3.507291
H6G84_RS04785,3.121714
H6G84_RS11990,2.0882492
H6G84_RS01735,1.7622795
H6G84_RS04070,1.4801049
H6G84_RS10325,1.7478524
H6G84_RS00810,3.224085
H6G84_RS11685,2.3490772
H6G84_RS00730,2.8270824
H6G84_RS13475,3.0078773
H6G84_RS05725,2.0378463
H6G84_RS12560,2.508451
H6G84_RS07435,1.8749925
H6G84_RS09715,2.3876083
H6G84_RS09525,1.8231947
H6G84_RS04830,4.3488345
H6G84_RS02765,1.7977104
H6G84_RS08200,1.8076106
H6G84_RS05795,1.6476244
H6G84_RS08205,1.957255
H6G84_RS12315,2.1373332
H6G84_RS08765,2.7581751
H6G84_RS09960,2.9487507
H6G84_RS00560,1.9296762
H6G84_RS03360,1.6866167
H6G84_RS08885,2.497821
H6G84_RS04260,1.215464
H6G84_RS13040,2.2606452
H6G84_RS12975,2.507535
H6G84_RS06380,2.8527453
