H6G84_RS04325,2.0305972
H6G84_RS13220,0.9174894
H6G84_RS12550,1.7428039
H6G84_RS06495,3.7601106
H6G84_RS08425,2.4404292
H6G84_RS04755,2.2711706
H6G84_RS07975,2.3916132
H6G84_RS10220,1.0308106
H6G84_RS03585,1.7661802
H6G84_RS02710,2.9683685
H6G84_RS02820,2.1698391
H6G84_RS03685,2.4088721
H6G84_RS01595,1.5614558
H6G84_RS12265,1.4559653
H6G84_RS08775,2.6560614
H6G84_RS09275,1.9264873
H6G84_RS03910,3.0330985
H6G84_RS08910,1.7495543
H6G84_RS03915,2.0376935
H6G84_RS12060,1.6840603
H6G84_RS03905,1.9908297
H6G84_RS12285,2.0565417
H6G84_RS04530,2.202593
H6G84_RS04985,2.5434234
H6G84_RS07765,1.8438619
H6G84_RS00595,1.8488181
H6G84_RS01315,3.5217469
H6G84_RS04785,3.134875
H6G84_RS11990,2.0999162
H6G84_RS01735,1.7578707
H6G84_RS04070,1.6175756
H6G84_RS10325,1.7419965
H6G84_RS00810,3.2387786
H6G84_RS11685,2.3624117
H6G84_RS00730,2.826428
H6G84_RS13475,2.959838
H6G84_RS05725,2.021959
H6G84_RS12560,2.5135822
H6G84_RS07435,1.878072
H6G84_RS09715,2.408657
H6G84_RS09525,1.8196346
H6G84_RS04830,4.3423095
H6G84_RS02765,1.8123416
H6G84_RS08200,1.812093
H6G84_RS05795,1.6371489
H6G84_RS08205,1.9507318
H6G84_RS12315,2.121464
H6G84_RS08765,2.7648072
H6G84_RS09960,2.9579382
H6G84_RS00560,1.9341502
H6G84_RS03360,1.695772
H6G84_RS08885,2.481536
H6G84_RS04260,1.2770303
H6G84_RS13040,2.2734141
H6G84_RS12975,2.5161865
H6G84_RS06380,2.8702352
H6G84_RS04295,1.5930686
H6G84_RS08525,3.1798408
H6G84_RS02205,2.8713572
H6G84_RS11960,1.8346887
H6G84_RS06285,1.8614751
H6G84_RS12820,3.3291268
H6G84_RS09935,2.3132634
H6G84_RS02020,2.049201
H6G84_RS04505,2.7076871
H6G84_RS13470,2.4685109
H6G84_RS00820,1.1858264
H6G84_RS13300,2.3189688
H6G84_RS11200,1.9474897
H6G84_RS05575,1.8915137
H6G84_RS12735,2.4623682
H6G84_RS02950,2.477972
H6G84_RS02410,2.9784706
H6G84_RS10655,3.6789508
H6G84_RS04975,1.186763
H6G84_RS08225,2.4032662
H6G84_RS06980,4.578229
H6G84_RS13700,3.0995948
H6G84_RS07445,4.2063594
H6G84_RS04365,2.4051795
H6G84_RS10335,1.5447404
H6G84_RS05805,2.4775548
H6G84_RS05460,1.6036537
H6G84_RS01645,3.2377684
H6G84_RS11285,2.071228
H6G84_RS03975,2.049344
H6G84_RS07055,2.0087278
H6G84_RS01390,3.8329237
H6G84_RS08975,2.2173383
H6G84_RS06645,2.6217458
H6G84_RS06185,1.5381181
H6G84_RS12555,4.2196054
0,4.00408
1,1.596494
2,0.60764086
3,1.6477423
4,3.5946026
5,0.8755682
6,0.9225172
7,1.8384252
8,0.68125474
9,1.4773262
10,3.5580738
11,0.83398557
12,4.198165
13,4.1901894
14,1.3818028
15,0.8141952
16,1.1963938
17,1.6944706
18,1.5278711
19,2.1517675
20,1.1167283
21,0.752335
22,3.360259
23,0.32283735
24,1.2322332
25,0.93042016
26,2.7209694
27,2.3757427
28,3.8257356
29,3.6558306
30,1.738359
31,0.5940019
32,0.783981
33,0.6213583
34,2.9483547
35,2.187158
36,0.6149463
37,1.1869917
38,1.2707734
39,3.4818609
40,0.48142087
41,0.99006766
42,4.0682783
43,2.314992
44,1.0049146
45,0.79347336
46,1.35574
47,0.8516899
48,0.4910313
49,0.6548638
50,0.489173
51,3.5581203
52,0.85906583
53,1.1246501
54,0.8762381
55,1.3174278
56,1.4358164
57,1.3377738
58,0.31248328
P_aas,0.89404637
P_tesA,1.0449227
P_rpaA,1.5702949
P_kaiBC,0.85672635
P_rpaA_D53E,0.29339212
P_OX_plasmid,0.62675387
P_Subjective_dawn,0.7093752
P_Subjective_dusk,0.5210475
P_N (mg/L),1.721321
P_np_kaiBC,1.191072
P_p0050_kaiBC,0.4381236
P_rel,1.1914446
P_relA,0.4784534
P_relA_E335Q,0.19189033
P_Light(umol_photons_m-2_s-1),0.00049429655
P_sigF,0.75795627
P_rpoD2,1.3827095
P_rpoD6,1.3799577
P_rpoD5,1.3163234
P_pAM2991-xylEAB,0.2662465
P_pAM2991-galP,0.82105947
P_pilB::Tn5,0.4256953
P_BG-11,1.2259953
P_CM,0.7980049
P_Biofilm,0.31250164
