0,0
H6G84_RS01130,2.6274457
H6G84_RS04855,1.909273
H6G84_RS00870,1.990001
H6G84_RS08385,1.7402683
H6G84_RS09745,2.0333512
H6G84_RS01795,1.7018466
H6G84_RS12485,1.7886364
H6G84_RS02065,2.8654325
H6G84_RS06260,2.0316718
H6G84_RS06060,1.7404513
H6G84_RS13065,1.3175914
H6G84_RS11535,1.0298746
H6G84_RS03740,1.0393105
H6G84_RS07270,2.4707053
H6G84_RS04910,2.6355584
H6G84_RS10905,1.7640339
H6G84_RS04445,1.8353835
H6G84_RS08505,1.6434848
H6G84_RS11790,1.8849617
H6G84_RS11970,3.1433353
H6G84_RS03125,1.9146731
H6G84_RS05250,2.2288673
H6G84_RS02260,2.0354843
H6G84_RS03380,3.9270945
H6G84_RS03180,3.1760406
H6G84_RS08955,1.7475262
H6G84_RS00080,2.7669332
H6G84_RS01690,2.7931397
H6G84_RS07370,1.7987801
H6G84_RS07065,2.7618098
H6G84_RS10965,1.0986826
H6G84_RS12810,2.0726511
H6G84_RS12160,2.3830903
H6G84_RS03615,2.2077985
H6G84_RS03495,4.4757414
H6G84_RS04575,1.7647165
H6G84_RS10470,2.8471708
H6G84_RS09475,1.9803296
H6G84_RS02855,1.0947448
H6G84_RS09500,1.9673843
H6G84_RS07175,2.223178
H6G84_RS07330,1.9880794
H6G84_RS08430,1.515624
H6G84_RS07345,2.1830668
H6G84_RS13685,1.7529896
H6G84_RS10475,3.6555805
H6G84_RS12900,2.2500534
H6G84_RS11420,1.7144349
H6G84_RS09950,1.7455878
H6G84_RS13525,1.6510288
H6G84_RS05955,2.8729699
H6G84_RS04225,1.8615651
H6G84_RS02085,2.260198
H6G84_RS12940,1.8670391
H6G84_RS02775,2.9820025
H6G84_RS13710,2.1752367
H6G84_RS09975,5.0128
H6G84_RS12045,2.223307
H6G84_RS05285,2.192471
H6G84_RS09205,2.5317514
H6G84_RS08960,1.9472479
H6G84_RS09485,1.6851954
H6G84_RS03075,4.5681963
H6G84_RS12065,1.6815432
H6G84_RS10085,1.8014544
H6G84_RS04325,2.0641048
H6G84_RS13220,0.929609
H6G84_RS12550,1.6802781
H6G84_RS06495,3.8118682
H6G84_RS08425,2.4354196
H6G84_RS04755,2.24641
H6G84_RS07975,2.3941555
H6G84_RS10220,1.0822147
H6G84_RS03585,1.7888387
H6G84_RS02710,3.0514123
H6G84_RS02820,2.2693663
H6G84_RS03685,2.4554086
H6G84_RS01595,1.6527506
H6G84_RS12265,1.6112206
H6G84_RS08775,2.5977821
H6G84_RS09275,1.944594
H6G84_RS03910,3.0653098
H6G84_RS08910,1.7655964
H6G84_RS03915,2.0404992
H6G84_RS12060,1.721681
H6G84_RS03905,1.9982324
H6G84_RS12285,2.0663583
H6G84_RS04530,2.209844
H6G84_RS04985,2.595232
H6G84_RS07765,1.8569347
H6G84_RS00595,1.8648765
H6G84_RS01315,3.569541
H6G84_RS04785,3.168069
H6G84_RS11990,2.1376123
H6G84_RS01735,1.7440509
H6G84_RS04070,1.677603
H6G84_RS10325,1.7383139
H6G84_RS00810,3.2440896
H6G84_RS11685,2.3862486
H6G84_RS00730,2.824047
H6G84_RS13475,2.9795918
H6G84_RS05725,1.9870136
H6G84_RS12560,2.5233984
H6G84_RS07435,1.9037075
H6G84_RS09715,2.4857476
H6G84_RS09525,1.8216078
H6G84_RS04830,4.3767266
H6G84_RS02765,1.8455439
H6G84_RS08200,1.8273284
H6G84_RS05795,1.6560708
H6G84_RS08205,1.8709779
H6G84_RS12315,2.1224008
H6G84_RS08765,2.7466695
H6G84_RS09960,2.997702
H6G84_RS00560,1.9514313
H6G84_RS03360,1.7079678
H6G84_RS08885,2.273885
H6G84_RS04260,1.8102027
H6G84_RS13040,2.2955852
H6G84_RS12975,2.5353134
H6G84_RS06380,2.9042578
H6G84_RS04295,1.6164179
H6G84_RS08525,3.1927767
H6G84_RS02205,2.8514473
H6G84_RS11960,1.8351614
H6G84_RS06285,1.862699
H6G84_RS12820,3.3036134
H6G84_RS09935,2.3393042
H6G84_RS02020,2.0632262
H6G84_RS04505,2.7294
H6G84_RS13470,2.3834634
H6G84_RS00820,1.1993216
H6G84_RS13300,2.2849743
H6G84_RS11200,1.9660357
H6G84_RS05575,1.8670391
H6G84_RS12735,2.4283552
H6G84_RS02950,2.4798346
H6G84_RS02410,3.0146651
H6G84_RS10655,3.7450297
H6G84_RS04975,1.2162616
H6G84_RS08225,2.41571
H6G84_RS06980,4.5504804
H6G84_RS13700,3.1276696
H6G84_RS07445,4.2565837
H6G84_RS04365,2.4220734
H6G84_RS10335,1.513294
H6G84_RS05805,2.4736197
H6G84_RS05460,1.6281077
H6G84_RS01645,3.2575316
H6G84_RS11285,2.0915356
H6G84_RS03975,2.0586617
H6G84_RS07055,2.0284953
H6G84_RS01390,3.8679085
H6G84_RS08975,2.2230773
H6G84_RS06645,2.605662
H6G84_RS06185,1.5595585
H6G84_RS12555,4.2580967
0,3.992863
1,0.9216841
2,0.3352898
3,1.3380109
4,3.4422204
5,0.7228364
6,0.76202637
7,1.491392
8,0.38518658
9,0.9362353
10,0.36755565
11,0.62657696
12,4.1982117
13,4.1879334
14,1.2682358
15,0.5280866
16,0.9632372
17,0.88748044
18,1.2710246
19,1.4477558
20,0.8618775
21,0.623522
22,3.3494499
23,0.240255
24,0.958076
25,0.5995455
26,0.44982353
27,1.7732387
28,3.8254063
29,3.5641694
30,1.4916954
31,0.48510018
32,0.40880582
33,0.6673835
34,2.306459
35,1.8457838
36,0.519221
37,0.7487847
38,0.7033793
39,3.469505
40,0.33558682
41,0.63394725
42,4.0077257
43,0.26319337
44,0.62200904
45,0.6268333
46,0.6101352
47,0.43598017
48,0.3736331
49,0.58528554
50,0.40465268
51,2.416703
52,0.64603263
53,0.83668417
54,0.7291078
55,0.83329195
56,0.90113556
57,0.7320807
58,0.24264205
P_aas,0.87087375
P_tesA,1.079281
P_rpaA,1.5639678
P_kaiBC,0.8564842
P_rpaA_D53E,0.29015598
P_OX_plasmid,0.36216313
P_Subjective_dawn,0.7104596
P_Subjective_dusk,0.60733557
P_N (mg/L),1.712606
P_np_kaiBC,1.1941756
P_p0050_kaiBC,0.49805808
P_rel,1.1573344
P_relA,0.49523586
P_relA_E335Q,0.34945208
P_Light(umol_photons_m-2_s-1),0.004646132
P_sigF,0.6134003
P_rpoD2,1.3697032
P_rpoD6,1.3649186
P_rpoD5,1.2504442
P_pAM2991-xylEAB,0.31932643
P_pAM2991-galP,0.4719062
P_pilB::Tn5,0.56888336
P_BG-11,1.2159759
P_CM,0.8925174
P_Biofilm,0.38466507
